Username,Create time,teks
tempodotco,Wed Feb 26 08:30:02 +0000 2025,Perang Narasi Indonesia Gelap versus Indonesia Terang https://t.co/GTvnY7U2iI
CutSarina5,Thu Feb 27 02:51:09 +0000 2025, Bangun orang Waras jangan tersesat oleh buzzer bangsat dan narasi sesat agar kalian lupa siapa Mulyono terkorup OCCRP indonesia gelap. Bangun orang waras Methosa Band https://t.co/Npry1YKkmC
3langkah,Thu Feb 27 01:34:24 +0000 2025,Orang orang yang ga merasa indonesia gelap adalah orang orang yg sedang mabuk cinta sama seseorang padahal cintanya bertepuk sebelah tangan tertipu sama sosok sosok yang mereka fikir manusia setengah malaikat padahal lebih ke setengah iblis. Susah Melek karna cinta buta.
Legiun_08,Wed Feb 26 01:17:56 +0000 2025,Hampir 10 TAHUN Indonesia GELAP bukan hanya HARI INI kami berharap KEPEMIMPINAN BARU adalah secercah Cahaya terang tapi TERNYATA MAKIN GELAP.
Ga89684Galeh,Wed Feb 26 08:16:51 +0000 2025,@RagilSemar Pidatonya Menggelegar tp prakteknya Nol besar takut sm Aguan dan jokowi Di bawah Pemimpin omon2 menuju indonesia gelap https://t.co/cirQHYaLKE
pikiran_rakyat,Wed Feb 26 02:03:55 +0000 2025,Presiden Prabowo Subianto menanggapi seruan 'Indonesia Gelap' yang belakangan ini ramai di media sosial hingga turunnya berbagai elemen masyarakat ke jalan dalam aksi demonstrasi. Mereka merasa pesimistis dengan kondisi ekonomi dan sosial Indonesia. . Terkait ramainya kritik https://t.co/i9H2g0lTLB
catchmeupco,Wed Feb 26 05:04:48 +0000 2025,Presiden Prabowo Subianto menyinggung aksi protes Indonesia Gelap saat berpidato di acara penutupan Kongres Demokrat di Jakarta Selasa (25/2/2025) Indonesia akan berhasil jadi negara makmur dan yang akan nikmati adalah kalian saudara-saudara yang muda-muda. Yang melihat https://t.co/uc2ylLpu3L
akuratco,Wed Feb 26 02:08:54 +0000 2025,Presiden Prabowo Subianto menyinggung perihal 'Indonesia Gelap' yang ramai disuarakan akhir-akhir ini. Prabowo mengatakan kebijakan yang dilakukannya saat ini akan dinikmati masyarakat beberapa tahun ke depan. Hal tersebut diungkap Prabowo dalam sambutannya di Kongres VI https://t.co/6taQc0oIo4
Nobody_2811,Thu Feb 27 10:18:53 +0000 2025,Rocky Gerung menilai pihak istana cukup buruk dalam merespon terhadap tagar Indonesia gelap yang digaungkan oleh masyarakat. . . . . Pertamina RON 88 Petamax KISS OF LIFE Barbuk BABY MONSTER. https://t.co/fxZuV4V3Nf
Dogelkarya76_82,Thu Feb 27 07:58:06 +0000 2025,Menyangkal Isu #IndonesiaGelap dengan membangun Narasi Ekonomi Indonesia bagus Daan baik-baik saja dengan mengabaikan harga barangÂ² naik PHK marak lapangan kerja sempit dan yang PALING TERASA itu DAYA BELI Masyarakat MAKIN MENURUN sejak sebelum akhir masa Presiden RI ke-7. https://t.co/9v2ThwGnQK
_Haris_Srg,Wed Feb 26 00:25:06 +0000 2025,Pak @prabowo kekuasan yg suka bermain dikegelapan tdk akan bisa melihat #IndonesiaGelap. Cuma kewarasan yg bisa melihat Indonesia Gelap.
manekinekorose,Thu Feb 27 03:04:03 +0000 2025,Lost words for this country for sure. Literally Indonesia gelap.
2dibukaB,Wed Feb 26 14:48:24 +0000 2025,@tempodotco negara ini isinya rampok semua!!! Negeri yg kaya raya tapi rakyatnya mayoritas miskin... Negara salah kelola atau di kelola olh orang yg salah... #IndonesiaGelap https://t.co/fhV6OWuDJC
Nur__Fitriani,Wed Feb 26 03:22:01 +0000 2025,@asumsico Gambaran nyata Indonesia Gelap Gulita!!! https://t.co/t878paWMVZ
KompasTV,Wed Feb 26 02:25:26 +0000 2025,Prabowo Pertanyakan Indonesia Gelap Tunjukkan Proyeksi Ekonomi Indonesia 2050 https://t.co/eJGC4Xc5Cf
ElfizaEnny,Wed Feb 26 01:59:35 +0000 2025,Kok tega sekali sama Rakyat? #IndonesiaGelap #IndonesiaGelap Mereka mempermainkan nasib dan kehidupan Rakyat panjangnya antrian di SPBU yg membuat macet waktu para supir terbuang krn pasokan minyak terlambat bbm yg diisi jg tipu2 mirisnya nasib Rakyat Indonesia. https://t.co/mLa9StkbRC
Zay34562,Thu Feb 27 10:41:19 +0000 2025,Jokowi koruptor OCCRP dan gerombolan Luhut diberi jabatan sebagai pengawas Danantara. Masa depan Indonesia gelap #JokowiPredatorKorup #JokowiPredatorKorup https://t.co/2klD4F0aDH
embah72,Thu Feb 27 09:53:22 +0000 2025,LBP : Indonesia tdk gelap kau yg gelap..... Elu kaya raya nda gelap rakyat yg merasakan kegelapan itu. Paham Kau..!!! https://t.co/AUIwoG8Zil
pojno,Wed Feb 26 15:10:25 +0000 2025,Ava lu udah indonesia gelap jangan buat dunia ba yang udah gelap tambah gelap juga anying.
ikakarlina,Wed Feb 26 02:13:08 +0000 2025,Analisis kami soal perang tagar Indonesia Gelap dan Indonesia Terang https://t.co/WFxPGTJ2Yz
kawanlangitku,Wed Feb 26 11:22:14 +0000 2025,Indonesia Gelap Gulita Pejabatnya Pada jadi maling Rakyat makin sengsara #inronesiagelap https://t.co/ZDhRSVSXUx
PngAdilnR4kyt,Thu Feb 27 11:34:28 +0000 2025,MEDIA DIBUNGKAM... MUSIC JUGA DIBUNGKAM... CNN INDONESIA BAGIAN DARI KEKUASAAN... CNN DINILAI FRAMING AKSI DEMO INDONESIA GELAP...â€¼ï¸ #JokowiPredatorKorup #JokowiPredatorKorup ðŸ†˜ðŸ†— https://t.co/7Lmst8kT1L
sarjana_crypto,Wed Feb 26 12:53:19 +0000 2025,Indonesia gelap? Apa sih sebenarnya plan duo pak Jokowi dan pak Prabowo ini https://t.co/7F7S8VeNxc
edi_muchlis,Wed Feb 26 00:41:42 +0000 2025,@democrazymedia Menolak lupa... Hal yang sama bukan Indonesia-gelap tapi malah Indonesia-bubar tahun 2030 Sayangnya sekarang malah puja puji Hidup-Jokowi Ambyar mencla-mencle https://t.co/1DqFZjJbr3
magdaleneid,Thu Feb 27 06:22:15 +0000 2025,Menurut Luhut soal #IndonesiaGelap kondisi Indonesia masih cukup baik enggak gelap! https://t.co/S8XkBy1zbE
tempodotco,Wed Feb 26 03:50:02 +0000 2025,4 Poin Pidato Prabowo di Penutupan Kongres Demokrat: Kok Indonesia Gelap? https://t.co/dT6CzBx4Zi
M45Broo_,Thu Feb 27 07:09:22 +0000 2025,Indonesia gelap apa Indonesia terang nih gaes...? https://t.co/AwbSMgDARc
MichelAdam717,Thu Feb 27 07:16:39 +0000 2025,@PakuBoemi Aksi Indonesia Gelap sampai ke Jepang. Ribuan mahasiswa melakukan aksi berjudul Indonesia Gelap melawan kebijakan pemerintah Prabowo terutama dalam hal pemotongan anggaran. Anggaran pendidikan dipotong masa depan Indonesia gelap #JokowiPredatorKorup #JokowiPredatorKorup https://t.co/hUw7liyYWu
diaplsdtng,Wed Feb 26 05:43:39 +0000 2025,dosa apa si negeri ini? punya presiden tukang ngecengin rakyat katanya mana ada Indonesia gelap? hidup jokowi 
hypermatrxx,Thu Feb 27 21:52:57 +0000 2025,Sorry for qrt but lemme explain In short our situation is not far from America if you are aware of the politics there. We are led by a president and government that is so corrupt that they even laugh at our resistance movement (Indonesia Gelap) as meaningless
Rexthatch,Wed Feb 26 06:06:42 +0000 2025,Prabowo: yg liat Indonesia gelap tuh siapa? abistu (Semua hadirinnya langsung ketawa menggelegar HUAHAHAHAHAHAH) bener2 demo kita kemaren Dimata para pejabat ga dianggap apa-apa guys malah dijadiin bahan olok-olok Bukannya evaluasi malah nantangin https://t.co/paWmw2BqHr
tongseng89,Wed Feb 26 13:07:22 +0000 2025,Indonesia ini beneran gelap pak cmn bapak aja yang gak mau liat seberapa gelapnya indonesia. Bapak hanya fokus pada sesuatu yang menurut bapak itu untung tapi di kita itu buntung #IndonesiaGelap
RalineAbe2023,Wed Feb 26 12:48:41 +0000 2025,Mau heran tapi inilah Endonesya.. Cuma ALLAH yang bisa menghentikan mereka para pengkhianat para korupt bangsa &amp; negara ini. #IndonesiaGelap #AdiliJokowi
pikiran_rakyat,Wed Feb 26 01:48:28 +0000 2025,Presiden Prabowo Subianto menanggapi seruan 'Indonesia Gelap' yang belakangan ini ramai di media sosial hingga turunnya berbagai elemen masyarakat ke jalan dalam aksi demonstrasi. Mereka merasa pesimistis dengan kondisi ekonomi dan sosial Indonesia. Terkait ramainya kritik https://t.co/WzDHmBR8od
bhar13f,Wed Feb 26 10:59:26 +0000 2025,Yg melihat Indonesia gelap itu siapa? Ini bejibun begini apa tidak terlihat? https://t.co/7wiatdf14E
NenkMonica,Wed Feb 26 13:30:17 +0000 2025,SEPI PEMBERITAAN. Demonstrasi mahasiswa 'Indonesia Gelap' terus berlanjut di sejumlah daerah sampai Selasa (25/02). Di Kota Makassar polisi sempat menahan belasan pengunjuk rasa dalam aksi 'Indonesia Gelap' oleh mahasiswa yang berlangsung hingga Senin (24/02) malam. https://t.co/H0uniktGVm
Boediantar4,Wed Feb 26 10:02:16 +0000 2025,PAGAR LAUT PIK2 REMPANG ADILI JOKOWI NDASMU INDONESIA GELAP DANANTARA BBM OPLOSAN APA LAGI?? YANG PALING ATAS FUFUFAFA SUDAH HILANG https://t.co/hSFyI1pL7w
FitaEst_SpesEst,Wed Feb 26 04:53:25 +0000 2025,@tempodotco Dikoreksi ahli kau bilang Ndasmu Diajak FGD kau bilang cuma omon-omon Didemo 'Indonesia gelap' kau bilang 'Indonesia terang' Dikritik kau baper berbulan-bulan Terus kerahin buzzer buat video teraniaya pakai sound dawai Mau dikoreksi pake cara apa? Ala Perancis???
TVTempoChannel,Wed Feb 26 06:53:23 +0000 2025,Dari Roti Turun ke Aksi: Kisah Maaruf Berbagi Roti di Aksi Indonesia Gelap https://t.co/FLGVzljJsI
tropicasummer,Wed Feb 26 02:54:38 +0000 2025,Indonesia makin lama makin gelap. Pemerintah sllu buat peraturan seenaknya tanpa memikirkan kerugian yg dialami oleh masyarakat. Padahal yg mrk pakai itu uang rakyat tapi ga ada satupun yg minta izin klu uang kita digunakan utk kepentingan pribadi I want to leave this country
rkiveshits,Thu Feb 27 01:28:14 +0000 2025,Gimana ya. Kata Indonesia Gelap tuh emg pas. Negara lain yg katanya konfliknya mirip ma indo kek ada kesan ndagelnya dikit ma rakyatnya. Tapi klo indo tuh bener2 vibenya suram. Kek gak ketolong dgn mudah
orgsimpel,Wed Feb 26 07:38:28 +0000 2025,@tanyarlfes Indonesia gelap pak tapi lebih gelap lagi kehidupan bapak wkwkwk. Dark bgt ajgg nyalon kalah mulu sekalinya menang tetep aja disetir mulyono
HerryDim37812,Wed Feb 26 03:24:19 +0000 2025,: saya bantu jawab ya Pak... yang melihat #IndonesiaGelap itu ya rakyat yang tentu masih punya hati mata dan telinga serta memang hidupnya kini dalam kegelapan pun masa depannya jika negara terus2an spt sekarang ini; penuh dusta!
ksoolup12,Wed Feb 26 03:02:06 +0000 2025, Yg liat indonesia gelap siapa? - Laut di pagerin - pertamax di oplos - mentri di demo - presiden di demo - band yg krikik kepolisian di bungkam Apalagi ya
barengwarga,Fri Feb 21 07:55:12 +0000 2025,Free Palestine! https://t.co/XHw1J5vzpK
barengwarga,Fri Feb 21 08:00:40 +0000 2025,Dari Bandung euy udah nyampe di Patung Kuda ini teh! #IndonesiaGelap https://t.co/sYrJ6DGfTs
barengwarga,Fri Feb 21 08:07:55 +0000 2025,P @lombasihiryes https://t.co/jXnFe5QvtD
barengwarga,Mon Feb 24 15:57:26 +0000 2025,Gini mulu mainannya~ emang kurang apa usaha mazzini? https://t.co/8zkLWerRSm
barengwarga,Sat Feb 22 18:33:46 +0000 2025,Ganti username jadi kementerian penerangan buruan @CNNIndonesia https://t.co/rRDpVOPgm5
barengwarga,Sat Feb 22 11:12:14 +0000 2025,Biar puas ini lanjutannya intel kegep guys https://t.co/ZUcr3uXMEx
barengwarga,Sat Feb 22 16:16:15 +0000 2025,Tanggapan terhadap insiden orasi rasis di Aksi #IndonesiaGelap. Kami menyampaikan permohonan maaf sebesar-besarnya atas insiden orasi rasis dalam aksi kemarin. Insiden ini bertentangan dengan nilai demokrasi dan inklusivitas yang kami perjuangkan. Kami mengutuk tegas pernyataan
barengwarga,Sun Feb 23 15:22:21 +0000 2025,Makassar Sampai jumpa dijalan besok https://t.co/Bn9v2RZvW5
barengwarga,Sat Feb 22 09:31:44 +0000 2025,P revisi @wordfangs maafin &amp; hbd yaa bang . supported by sound HOREG dari sipirok music call 081219413540 https://t.co/I8ayHj5OLU
barengwarga,Thu Feb 27 10:11:13 +0000 2025,Ternate mahasiswa dan jurnalis dipukul Satpol PP saat aksi #IndonesiaGelap. https://t.co/Wijh13yekS
barengwarga,Fri Feb 21 10:10:38 +0000 2025,Hati-hati provokasi teman-teman apalagi yang mencoba bikin konflik horizontal! #IndonesiaGelap
barengwarga,Tue Feb 25 08:35:25 +0000 2025,MBG Hari ini #AwasiMBG https://t.co/5uHns26aBe
barengwarga,Thu Feb 27 09:54:56 +0000 2025,https://t.co/FtMwrXitbZ Update dari Makassar @AliansiUnhas. TIM LBH Makassar diintimidasi dan dipiting dari anggota Polrestabes Makassar ketika hendak memberikan akses bantuan hukum terhadap 12 massa aksi #IndonesiaGelap yang ditahan pada (25/02/25).
barengwarga,Tue Feb 25 15:16:12 +0000 2025,MBG hari ini (4) #AwasiMBG. Nasi rolade tahu kacang panjang pisang. https://t.co/jdEFit68D8
barengwarga,Sat Feb 22 14:54:00 +0000 2025,Mungkin banyak yang belum tau juga selain aksi #IndonesiaGelap kemarin aliansi Masyarakat Untuk Keadilan Pajak mendaftarkan mengajukan gugatan terhadap Undang-Undang Nomor 7/2021 tentang Harmonisasi Peraturan Perpajakan alias UU HPP ke Mahkamah Konstitusi (MK) Mohon doanya
barengwarga,Sat Feb 22 16:46:06 +0000 2025,Ada yang bisa bikin list ada pimred media apa aja?
barengwarga,Sat Feb 22 15:10:02 +0000 2025,Berarti kemarin copot copot pager itu cuma akrobat ya? Lagi lagi negara cium kaki oligarki. https://t.co/ZidHPAe93B
barengwarga,Wed Feb 26 08:06:06 +0000 2025,Diskusi Bareng Warga: Apa itu Danantara serta Risiko dan Tantangan dalam Pengelolaannya? Narasumber TBA. https://t.co/N65W4FO7Ja
barengwarga,Sun Feb 23 03:26:48 +0000 2025,Jangan salah sasaran dalam kritik media! Apalagi sampai doxxing gitu. Jurnalis lapangan sering kali: - Tak punya kuasa atas berita yang dipublikasikan. - Bekerja dengan upah minim tapi risiko tinggi di lapangan. - Berita kritis yang mereka tulis sering diedit atau
barengwarga,Thu Feb 27 03:39:23 +0000 2025,Terima kasih warga yg memberikan saran narasumber untuk diskusi Danantara! Kami mengundang Bhima Yudhistira @BhimaYudhistira dari @celios_id Muhammad Ridha @muh_ridha dari @EXCOPARTAIBURUH dan Yassar Aulia @yassaraulia dari @antikorupsi untuk membahas apa itu Danantara serta https://t.co/xF0yDTl3Pa
barengwarga,Fri Feb 21 07:39:22 +0000 2025,Indonesia baru tanpa Orba 2.0! ï¸ #IndonesiaGelap https://t.co/ME5HnukwQr
barengwarga,Fri Feb 21 07:36:05 +0000 2025,Long March menuju Patung Kuda buat yang masih di jalan ditunggu di Patung Kuda ya! #IndonesiaGelap https://t.co/NI40hNihCy
barengwarga,Mon Feb 24 02:43:28 +0000 2025,@robcahyono @tempodotco @BocorAlusPol Si paling ngerti USAID lu mau tau penerima USAID terbesar di indo gak? Ya pemerintahan indonesia itu sendiri https://t.co/G6ZwVisq4a
barengwarga,Mon Feb 24 13:46:07 +0000 2025,https://t.co/csBWCjPEao
barengwarga,Sun Feb 23 15:24:06 +0000 2025,Akan ada performance dari seniman lokal dan pasar gratis untuk warga. https://t.co/zkEHjdnwIm
barengwarga,Wed Feb 26 06:34:57 +0000 2025,MBG Rabu 26 Februari 2025 #AwasiMBG https://t.co/YMqzo2dxkf
barengwarga,Mon Feb 24 13:46:11 +0000 2025,https://t.co/vOCVs1esV1
barengwarga,Fri Feb 21 07:41:23 +0000 2025,Ayo kasih tunjuk poster yang teman-teman bawa! #IndonesiaGelap
barengwarga,Fri Feb 21 09:12:06 +0000 2025,Berwarna di tengah kegelapan #IndonesiaGelap
barengwarga,Fri Feb 21 09:04:09 +0000 2025,Buat yang butuh jas hujan segera merapat ke Indosat deket tulisan PT. Indosat ya ada yang bagiin di sana gratis hati-hati guys! #IndonesiaGelap
barengwarga,Wed Feb 26 17:17:17 +0000 2025,Mari bersolidaritas untuk warga Padang Halaban! Mengundang kawan media untuk meliput di Kementrian HAM dan Komnas HAM. #KamiBersamaPetaniPadangHalaban https://t.co/XChL2Zr9nw
barengwarga,Tue Feb 25 16:55:29 +0000 2025,@txtfromIR Thanks @Intel_Indonesia
barengwarga,Fri Feb 21 08:42:55 +0000 2025,Kita usahakan aksi massa yang inklusif itu be safe dan selalu perhatikan sekeliling yang mungkin membutuhkan bantuan ya teman-teman. Kita cuma punya semasaï¸ #IndonesiaGelap
barengwarga,Tue Feb 25 15:41:02 +0000 2025,Introduce yourself with 4 games! https://t.co/nB7W6ScHdr
barengwarga,Fri Feb 21 08:13:27 +0000 2025,Bang ampun bang admin salah bang @wordfangs 
barengwarga,Wed Feb 26 17:32:20 +0000 2025,@fullmoonfolks Nitip jawab yg dari bg @fullmoonfolks ya: Yang tuntutan 28 butir itu bukan dari kita jadi bener sesuai statement yg bang bhaga highlight soal statement kami : kami bukan inisiatior dan ga ada kontrol apapun tentang aksi kemarin kita menghargai juga ada rumusan 28 butir
barengwarga,Sun Feb 23 11:45:27 +0000 2025,14.715.000.000.000 RUPIAH mau dikelola oleh Inisiator dan Ketua Tim Pakarnya yg pernah dipenjara lima tahun atas kasus korupsi aliran dana BI. Gila 
barengwarga,Thu Feb 27 04:35:25 +0000 2025,Update: Perwakilan @antikorupsi yaitu Mba Erma Nuzulia akan menggantikan Mas Yassar.
barengwarga,Mon Feb 24 13:39:37 +0000 2025,Jam 20:30 WIB di Makassar massa aksi masih bertahan. https://t.co/QNQvhZhY4q
barengwarga,Fri Feb 21 08:35:22 +0000 2025,Info dari Jogja #IndonesiaGelap
barengwarga,Fri Feb 21 11:44:49 +0000 2025,Press Release: Bareng Warga - Explanation and Demands #IndonesiaGelap #DarkIndonesia https://t.co/PKeKNSdmFA
barengwarga,Fri Feb 21 11:55:59 +0000 2025,Menyalalah setiap individu yang melawan menyalalah sampai kegelapan habis tak bersisa sampai tak bersisa. #IndonesiaGelap https://t.co/PQMgHqMkfH
barengwarga,Fri Feb 21 12:27:37 +0000 2025,Teman-teman amankan diri dan barisan ya jangan sampai sendirian. Kalau gak yakin aman mundur aja. Perhatiin teman-temannya yang lebih rentan.
barengwarga,Fri Feb 21 12:58:34 +0000 2025,Warga diimbau untuk meninggalkan lokasi aksi. Aksi sudah selesai. Sekali lagi diimbau untuk meninggalkan lokasi!
barengwarga,Fri Feb 21 11:14:05 +0000 2025,Hari semakin gelap teman-teman jangan terpisah dari kawan yang butuh minum atau makan datangi posko-posko yang tersedia. Tetap jaga diri jaga kawan. #IndonesiaGelap
barengwarga,Fri Feb 21 12:02:38 +0000 2025,Warga yang di frontline hati-hati kalo liat gerombolan mencurigakan menjauh aja!
barengwarga,Fri Feb 21 10:13:26 +0000 2025,Hati-hati ya teman-teman 
barengwarga,Sun Feb 23 07:34:08 +0000 2025,Setuju bang @Uki23 
barengwarga,Sun Feb 23 08:20:17 +0000 2025,Pernyataan sikap: https://t.co/tSu8SjRkxN https://t.co/x76rkHMpkn
barengwarga,Fri Feb 21 11:47:17 +0000 2025,@bakuldimsum_ Hati-hati di jalan kak! Makasih ya untuk dimsum dan kehadirannya hari ini!
barengwarga,Fri Feb 21 12:59:26 +0000 2025,Jangan terlibat dalam aksi apapun dengan kelompok manapun yang terlihat baru datang!
barengwarga,Sat Feb 22 10:01:06 +0000 2025,Rispek banget sama kak @kirarance makasih sudah hadir ya https://t.co/iL5CyAJHdQ
barengwarga,Sun Feb 23 04:50:04 +0000 2025,Kita mau buka twitter space nih soal Danantara menurut warga siapa narsum yang perlu kita ajak?
barengwarga,Sun Feb 23 07:37:04 +0000 2025,Pertama pertama harus gugat aturan demonstrasi gak boleh sampe malam hari ke Mahkamah Agung.
barengwarga,Sat Feb 22 10:58:00 +0000 2025,Seburuk buruknya pemerintahan terpampang nyata.
barengwarga,Wed Feb 26 08:46:15 +0000 2025,MBG Rabu 26 Februari 2025(2) #AwasiMBG https://t.co/VKrA2q0iAN
barengwarga,Sun Feb 23 12:06:07 +0000 2025,RALATT 14.715.000.000.000.000 RUPIAHHH COYY
barengwarga,Fri Feb 21 08:58:36 +0000 2025,Buat yang bawa jas hujan plastik lebihan bagi-bagi ya nanti bekasnya jangan dibuang sembarangan tapi stay safe semua! #IndonesiaGelap
barengwarga,Sun Feb 23 07:57:59 +0000 2025,@wekimiler Iya kak kejadiannya ini butir butir tersebut dari hasil konsolidasi koalisi masyarakat sipil H-1 yang kami tidak masuk dalam perumusannya. jadi kami @barengwarga punya tuntutan resmi sendiri dan ada yang versi koalisi masyarakat sipil. Memang terlalu banyak masalah makanya
barengwarga,Sun Feb 23 15:34:59 +0000 2025,Donasi untuk paramedis jalanan untuk aksi besok di Makassar: https://t.co/7YlYy8wX9C
barengwarga,Fri Feb 21 06:17:25 +0000 2025,Mobil yang mudah-mudahan tidak perlu digunakan tapi kalau ada warga yang membutuhkan bantuan medis bisa merapat ke mobil ambulance ini atau kontak @nctzenhumanity #IndonesiaGelap https://t.co/X17mJz78wv
barengwarga,Fri Feb 21 06:53:04 +0000 2025,Warga yang masih di TIM #IndonesiaGelap https://t.co/ZmSr9vrPSo
barengwarga,Fri Feb 21 07:16:57 +0000 2025,HAUS itu Snya Supremasi Sipil! #IndonesiaGelap
barengwarga,Fri Feb 21 06:08:10 +0000 2025,Ditunggu sampai jam 13.30 ya warga yang mau barengan berangkat dari TIM ayo kumpul di TIM! #IndonesiaGelap
barengwarga,Fri Feb 21 07:12:51 +0000 2025,Bagi yang nanyain liputan aksi #IndonesiaGelap hari ini bisa pantengin thread ini ya:
barengwarga,Mon Feb 24 15:34:25 +0000 2025,Aksi Kamisan di New York perdana! @AksiKamisan @KontraS
barengwarga,Fri Feb 21 07:09:56 +0000 2025,Bagi yang belum makan siang silakan dateng ke spot dari temen-temen @nctzenhumanity ini ya jangan sampai kehabisan energi jaga diri jaga kawan! #IndonesiaGelap
barengwarga,Sun Feb 23 06:36:50 +0000 2025,Aku setuju warga kita perlu belajar banyak untuk perlu mengurangi pengkultusan berlebih figur politik. Kita cenderung defensif dan tidak mengkritisi ketika mengidolakan secara fanatik figur politisi tersebut. Cuma mau ngingetin politician is politician dan ingatlah selama ini
